"Run","Run ID","metric","step","timestamp","value"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4100","1778441297775","0.01981663703918457"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4200","1778441369487","0.01616326332092285"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4300","1778442357044","0.015900784730911256"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4400","1778442429374","0.008585323691368102"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4500","1778442501899","0.017919355630874635"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4600","1778442574046","0.010860022306442261"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4700","1778442646513","0.0214735746383667"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4800","1778442718560","0.02191833734512329"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","4900","1778442792038","0.015272321701049805"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5000","1778442864293","0.012025960683822633"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5100","1778442937666","0.009776771664619446"
